0,89.547,-67.3724,-18.7063,-38.5758,10.7175,1,0
1,20.1051,59.4777,94.4067,47.287,-33.531,1,0
2,2.08374,-18.3105,-50.7267,14.9763,10.9843,1,0
3,17.3393,-61.7061,85.7327,-28.7932,32.6347,1,0
4,72.9287,74.8534,-94.3562,-27.4848,-1.87701,1,0
5,81.1,-98.29,-96.5132,-5.50359,17.0575,1,0
6,8.45768,85.5741,20.7305,33.5733,21.8942,1,0
7,69.1828,36.2881,26.9528,37.8224,10.8996,1,0
8,84.5744,71.3657,-42.4222,37.1492,43.551,1,0
9,86.1133,-7.39656,-87.1507,12.9371,-22.8087,1,0
10,29.9459,38.5803,1.46882,-7.11837,23.257,1,0
11,74.0227,54.766,-13.3844,9.39428,37.7366,1,0
12,48.2424,-16.6905,5.17477,-0.819649,-13.8132,1,0
13,98.8033,-59.2005,-64.3348,39.6751,-44.6699,1,0
14,34.2266,21.1838,50.9224,-4.02108,12.8675,1,0
15,68.475,-44.6378,83.6417,-35.694,5.18038,1,0
16,6.80376,91.1656,66.9062,-24.4201,-23.3274,1,0
17,69.5146,57.7748,-92.5859,3.69218,12.6337,1,0
18,15.9423,15.1459,89.6201,-44.144,-5.557,1,0
19,61.7117,2.83941,-47.6056,1.23338,-34.3682,1,0
20,90.5232,34.2159,-75.3741,-48.8146,7.91119,1,0
21,50.1514,8.35104,-42.2906,-26.9303,-7.05287,1,0
22,27.2034,-88.437,-61.1564,-38.7429,-5.30719,1,0
23,47.9736,6.75336,80.0638,-26.6764,-5.87155,1,0
24,39.6033,-78.0794,61.3267,-24.1868,36.8291,1,0
25,13.5301,66.9915,53.9496,-4.21521,-21.5194,1,0
26,40.6046,-42.7331,-73.1302,-30.2322,-35.749,1,0
27,43.0343,95.6817,47.4913,-1.52146,47.0552,1,0
28,16.8448,70.9617,7.55051,-37.4226,15.0704,1,0
29,55.3966,21.5047,31.6566,-41.2068,39.3118,1,0
30,69.8792,98.2776,-60.6689,-10.9737,-4.82763,1,0
31,22.9712,14.0856,-53.7365,19.8997,18.6452,1,0
32,81.0765,1.78248,95.6683,41.3131,-31.9149,1,0
33,91.2292,91.0041,78.4817,-11.1462,-11.8842,1,0
34,91.0906,77.4691,-50.1078,-44.706,-12.7296,1,0
35,4.19342,13.8592,31.9867,-37.4937,24.9481,1,0
36,93.4211,84.2894,-74.9599,12.8552,1.16772,1,0
37,73.5475,-20.8303,-59.4611,11.8993,39.8689,1,0
38,87.4225,-14.507,-73.657,-25.6161,-45.8874,1,0
39,92.8748,-86.5827,-58.7157,48.342,9.19942,1,0
40,83.2146,-35.9061,74.1862,-26.2053,42.7618,1,0
41,58.7383,-57.0975,60.9727,-25.5785,43.3006,1,0
42,6.33322,-31.9477,-65.3562,-21.828,29.8471,1,0
43,98.8199,13.0874,34.9503,-19.3621,-20.4491,1,0
44,42.5034,78.5765,46.156,27.8713,47.695,1,0
45,18.6799,-7.00311,67.6026,-9.78708,32.4847,1,0
46,69.5534,53.9354,43.7155,11.1325,45.8732,1,0
47,76.1342,25.1742,63.9449,-28.3691,-43.2831,1,0
48,24.2345,39.537,10.8815,25.4102,33.6677,1,0
49,51.293,-91.9596,-35.6004,-46.628,12.6579,1,0
50,36.2496,61.1233,85.2531,-26.7792,20.9285,1,0
51,54.9697,-32.3452,38.9741,1.70469,-40.1032,1,0
52,81.3358,-24.6394,-41.6893,-42.4916,40.0773,1,0
53,71.9253,55.1402,40.0408,4.51612,41.8535,1,0
54,47.4022,57.5974,-50.5211,-47.2017,49.8945,1,0
55,32.2762,-37.5864,-86.419,32.3364,-40.274,1,0
56,3.7275,88.2533,26.1494,-19.4586,36.4276,1,0
57,55.9892,46.949,28.1266,-21.2172,-34.0899,1,0
58,44.9577,31.6964,32.3505,-2.0164,23.847,1,0
59,44.1882,-29.8343,-47.8523,-42.6951,30.3483,1,0
60,5.73593,-27.8721,72.061,33.2724,39.1927,1,0
61,94.6358,-89.6404,-70.7071,-13.3584,46.6258,1,0
62,59.6359,-88.5599,-37.1963,-41.944,11.7553,1,0
63,26.4415,-7.40503,62.8998,-47.6284,-39.4496,1,0
64,76.3513,-16.0959,36.3921,36.7256,-33.6366,1,0
65,42.3517,1.4574,-56.1176,44.8057,-21.0373,1,0
66,16.05,-54.3631,-38.1569,-22.6235,-35.9988,1,0
67,28.7248,-89.9913,-35.435,-49.9034,18.7452,1,0
68,98.96,-49.6656,-88.3686,34.7489,-36.5747,1,0
69,94.2891,23.1947,-37.6023,37.6752,-16.6195,1,0
70,2.72511,-87.6282,-40.499,32.6324,-33.7284,1,0
71,38.1708,-63.115,-32.9305,10.3193,-21.8259,1,0
72,58.7249,33.4462,65.0692,32.2491,-39.7603,1,0
73,42.4964,45.3503,72.862,-48.8052,36.8956,1,0
74,91.4196,-77.045,-47.2999,-38.9525,-39.14,1,0
75,42.0316,-87.7333,45.0688,-49.1168,10.4372,1,0
76,89.1835,49.9939,-85.8795,27.0098,39.2589,1,0
